X,Y,region,sh,rs,rp,description,lane,type,equipmentcurrent,accepteddays,siteref,sitetype,percentheavy,aadt5yearsago,aadt4yearsago,aadt3yearsago,aadt2yearsago,aadt1yearago,OBJECTID
1778472.4258,5878016.588,02 - Auckland,1N,461,15.2600002288818,SH1 Razorback Rd On Ramp to SH2 On Ramp NB,Dec,Virtual,ATMS (Dual Loop),,01N20476,Virtual,10.3,19229.0,17985.0,22048.0,24170.0,25167.0,389
1778808.951,5877744.188,02 - Auckland,1N,461,15.6199998855591,SH1 SH2 Interchange NB,Dec,Continuous,ATMS (Dual Loop),366.0,01N20477,Regional Continuous,20.1,12954.0,12316.0,15957.0,18283.0,18366.0,390
1779130.6943,5877352.7512,02 - Auckland,1N,461,16.2000007629395,SH1 Region 2/3 Boundary NB - Virtual,Dec,Virtual,Virtual,,01N20478,Virtual,,14217.0,12904.0,16663.0,19080.0,19136.0,391
1757431.021,5918737.8106,02 - Auckland,1N,427,1.70000004768372,SH1 Symonds/Wellesley/Port Off Ramp - Khyber Pass Off Ramp NB - Virtual,Dec,Continuous,Virtual,,01N28429,Virtual,3.5,76045.0,75418.0,82643.0,84007.0,85701.0,392
1753785.5663,5931837.1595,02 - Auckland,1N,398,15.3999996185303,SH1 Upper Harbour Hwy On Ramp to SH18 Link On Ramp NB - Virtual,Dec,Virtual,Virtual,,01N29413,Virtual,5.7,,,,46444.0,47531.0,393
1757134.3547,5925964.6186,02 - Auckland,1N,414,5.59999990463257,SH1 Northcote Rd Off Ramp to Esmonde/Akoranga On Ramp NB - Virtual,Dec,Virtual,Virtual,,01N29419,Virtual,6.0,51466.0,51392.0,58534.0,58934.0,60304.0,394
1756083.799,5923834.6596,02 - Auckland,1N,414,9.0,SH1 Stafford Rd Off Ramp to Auckland Harbour Bridge NB - Virtual,Dec,Virtual,Virtual,,01N29423,Virtual,7.8,69939.0,69522.0,77700.0,79275.0,81107.0,395
1755995.3385,5923082.5461,02 - Auckland,1N,414,9.5,Auckland Harbour Bridge - Classifier Site No 1 - NB,Dec,Continuous,Dual Loop,314.0,01N29424,Regional Continuous,7.8,69939.0,69522.0,77700.0,79275.0,81107.0,396
1756430.3003,5920124.6809,02 - Auckland,1N,427,0.200000002980232,SH1 Port / SH16 On Ramp to Nelson St Off Ramp NB - Virtual,Dec,Virtual,Virtual,,01N29427,Virtual,3.5,28969.0,28603.0,32319.0,32124.0,33519.0,397
1760806.5741,5915366.818,02 - Auckland,1N,431,3.16000008583069,SH1 Green Lane East Off Ramp - Ellerslie Panmure Hwy On Ramp NB - Virtual,Dec,Virtual,Virtual,,01N29433,Virtual,6.8,65157.0,64255.0,70697.0,70520.0,71429.0,398
1765820.8827,5908060.107,02 - Auckland,1N,431,12.3999996185303,SH1 Highbrook Dr Off Ramp to East Tamaki Rd On Ramp NB - Virtual,Dec,Virtual,Virtual,,01N29443,Virtual,5.7,57559.0,57239.0,62675.0,64046.0,65793.0,399
1777793.2472,5878631.3787,02 - Auckland,1N,461,14.3400001525879,SH1 Nikau Rd Off Ramp to Razorback Rd On Ramp NB - Virtual,Dec,Virtual,Virtual,,01N29475,Virtual,10.3,20866.0,19707.0,23975.0,26230.0,27666.0,400
1747508.6954,5971645.7878,02 - Auckland,1N,363,0.569999992847443,P2W - SH1 Slip Lane - Warkworth Link Rd to Sth of RAB SB,Ramp,Continuous,Dual Loop,357.0,01N30363,Regional Continuous,5.9,,,,4604.0,4677.0,401
1749726.5043,5957059.1495,02 - Auckland,1N,363,17.0300006866455,P2W - SH1 Puhoi On Ramp SB,Ramp,Continuous,Dual Loop,359.0,01N30380,Regional Continuous,6.3,,,,1401.0,1748.0,402
1748857.2693,5949356.4715,02 - Auckland,1N,373,16.8999996185303,SH1 Orewa On Ramp SB ,Ramp,Continuous,Dual Loop,311.0,01N30390,Regional Continuous,2.7,4656.0,4705.0,5301.0,5717.0,5699.0,403
1748660.4109,5947901.2734,02 - Auckland,1N,373,18.6299991607666,SH1 Millwater On Ramp SB ,Ramp,Continuous,ATMS (Dual Loop),366.0,01N30392,Regional Continuous,3.3,4336.0,4877.0,5151.0,5545.0,5561.0,404
1748693.2575,5945153.7592,02 - Auckland,1N,398,0.239999994635582,SH1 Silverdale On Ramp SB (N11),Ramp,Continuous,ATMS (Dual Loop),366.0,01N30398,Regional Continuous,5.9,14186.0,14328.0,15400.0,16307.0,17271.0,405
1753057.6559,5934717.3316,02 - Auckland,1N,398,12.3299999237061,SH1 Oteha Valley Rd On Ramp SB (N10),Ramp,Continuous,ATMS (Dual Loop),364.0,01N30410,Regional Continuous,4.2,8710.0,8896.0,8968.0,10843.0,11780.0,406
1753454.2744,5932958.3517,02 - Auckland,1N,398,14.2299995422363,SH1 Greville Rd On Ramp SB (N9),Ramp,Continuous,ATMS (Dual Loop),366.0,01N30412,Regional Continuous,6.9,14979.0,14313.0,15187.0,20209.0,20340.0,407
1754573.5933,5930818.8958,02 - Auckland,1N,414,0.689999997615814,SH1 Upper Harbour Hwy On Ramp SB (N8),Ramp,Continuous,ATMS (Dual Loop),366.0,01N30414,Regional Continuous,2.2,12466.0,12012.0,14122.0,12987.0,13678.0,408
1755669.7647,5928747.3609,02 - Auckland,1N,414,3.05999994277954,SH1 Tristram Ave On Ramp SB (N7),Ramp,Continuous,ATMS (Dual Loop),351.0,01N30417,Regional Continuous,2.3,12169.0,12232.0,14251.0,14221.0,14166.0,409
1756523.3397,5926972.2784,02 - Auckland,1N,414,5.09999990463257,SH1 Northcote Rd On Ramp SB (N6),Ramp,Continuous,ATMS (Dual Loop),366.0,01N30419,Regional Continuous,2.2,7948.0,7915.0,8491.0,8865.0,9196.0,410
1757150.8756,5925709.6743,02 - Auckland,1N,414,6.61999988555908,SH1 Esmonde Rd On Ramp SB (N5),Ramp,Continuous,ATMS (Dual Loop),,01N30420,Regional Continuous,4.6,11956.0,11941.0,12932.0,13248.0,12996.0,411
1756263.3485,5924537.9632,02 - Auckland,1N,414,8.27000045776367,SH1 Onewa Rd On Ramp SB,Ramp,Non-Continuous,Dual Loop,57.0,01N30422,Regional Non-Continuous,3.0,14247.0,14297.0,16443.0,16585.0,16722.0,412
1756616.2784,5919633.0968,02 - Auckland,1N,427,0.109999999403954,SH1 Hobson St On Ramp SB,Ramp,Non-Continuous,Dual Loop,45.0,01N30427,Regional Non-Continuous,1.9,14911.0,16228.0,16828.0,16943.0,17307.0,413
1756759.6418,5919447.4012,02 - Auckland,1N,427,0.629999995231628,SH1 Northwestern On Ramp SB (Link 01640003) ,Ramp,Continuous,SCATS,355.0,01N30428,Regional Continuous,4.6,16159.0,16438.0,21571.0,21469.0,21413.0,414
1757154.1883,5919161.2197,02 - Auckland,1N,427,1.08000004291534,SH1 Symonds St On Ramp SB (S1),Ramp,Continuous,ATMS (Dual Loop),363.0,01N30429,Regional Continuous,5.1,4171.0,4366.0,4337.0,4265.0,4102.0,415
1757625.6787,5918404.2281,02 - Auckland,1N,427,1.99000000953674,SH1 Khyber Pass On Ramp SB,Ramp,Continuous,SCATS,363.0,01N30430,Regional Continuous,1.3,9900.0,8960.0,10791.0,11882.0,12124.0,416
1758793.8087,5917304.6573,02 - Auckland,1N,431,0.0799999982118607,SH1 St Marks Rd On Ramp SB,Ramp,Non-Continuous,Dual Loop,52.0,01N30431,Regional Non-Continuous,0.4,5448.0,5345.0,6062.0,4866.0,6315.0,417
1760314.7063,5915813.8061,02 - Auckland,1N,431,2.3199999332428,SH1 Green Lane East On Ramp SB,Ramp,Non-Continuous,Dual Loop,61.0,01N30433,Regional Non-Continuous,2.2,8508.0,8732.0,9474.0,9637.0,9535.0,418
1760931.7369,5915282.0735,02 - Auckland,1N,431,3.16000008583069,SH1 Tecoma St On Ramp SB,Ramp,Non-Continuous,Dual Loop,24.0,01N30434,Regional Non-Continuous,0.9,2161.0,2469.0,2112.0,2434.0,2590.0,419
1761556.9378,5914164.3868,02 - Auckland,1N,431,4.42000007629395,SH1 Ellerslie Panmure Hwy On Ramp SB,Ramp,Continuous,Dual Loop,351.0,01N30435,Regional Continuous,3.6,6957.0,7139.0,7461.0,7785.0,7689.0,420
1764290.4695,5912331.9271,02 - Auckland,1N,431,7.78999996185303,SH1 Mt Wellington Hwy On Ramp SB,Ramp,Non-Continuous,Dual Loop,52.0,01N30439,Regional Non-Continuous,5.4,17244.0,17007.0,16988.0,19082.0,18300.0,421
1765096.7348,5910169.6093,02 - Auckland,1N,431,10.1899995803833,SH1 Princes St On Ramp SB,Ramp,Continuous,Dual Loop,345.0,01N30441,Regional Continuous,6.6,7505.0,7110.0,7812.0,8392.0,8345.0,422
1765588.6765,5908674.6306,02 - Auckland,1N,431,11.8000001907349,SH1 Highbrook Dr On Ramp SB,Ramp,Non-Continuous,Dual Loop,52.0,01N30443,Regional Non-Continuous,12.1,6568.0,6187.0,6416.0,5899.0,6372.0,423
1766413.2045,5907382.2933,02 - Auckland,1N,431,13.3199996948242,SH1 East Tamaki Rd On Ramp SB,Ramp,Non-Continuous,Dual Loop,57.0,01N30444,Regional Non-Continuous,3.0,8631.0,8467.0,9502.0,9517.0,10095.0,424
1768146.5727,5904122.7591,02 - Auckland,1N,448,0.519999980926514,SH1 Redoubt Rd On Ramp SB,Ramp,Non-Continuous,Dual Loop,50.0,01N30448,Regional Non-Continuous,3.7,8683.0,9495.0,9543.0,9500.0,10178.0,425
1768411.3648,5903716.2821,02 - Auckland,1N,448,0.930000007152557,SH1 Southwestern On Ramp SB (Link 02020000),Ramp,Continuous,Dual Loop,362.0,01N30449,Regional Continuous,9.8,22921.0,24057.0,27475.0,29270.0,29857.0,426
1769900.4153,5899056.1919,02 - Auckland,1N,448,5.84000015258789,SH1 Takanini On Ramp SB,Ramp,Continuous,Dual Loop,361.0,01N30454,Regional Continuous,9.5,6780.0,5876.0,8130.0,8556.0,8687.0,427
1771481.6618,5895297.2028,02 - Auckland,1N,448,9.97999954223633,SH1 Papakura On Ramp SB,Ramp,Continuous,ATMS (Dual Loop),,01N30458,Regional Continuous,9.4,3347.0,2873.0,3730.0,3769.0,5048.0,428
1772433.175,5893468.9899,02 - Auckland,1N,448,12.2200002670288,SH1 Service Centre On Ramp SB - Virtual,Ramp,Virtual,Virtual,,01N30460,Virtual,,3028.0,2432.0,3129.0,3100.0,3271.0,429
1772955.2528,5891333.9297,02 - Auckland,1N,461,0.170000001788139,SH1 Drury On Ramp SB,Ramp,Non-Continuous,Dual Loop,62.0,01N30462,Regional Non-Continuous,9.7,2927.0,3130.0,3803.0,4735.0,3816.0,430
1775057.19,5887173.7538,02 - Auckland,1N,461,4.88000011444092,SH1 Ramarama On Ramp SB,Ramp,Non-Continuous,Dual Loop,61.0,01N30465,Regional Non-Continuous,12.7,563.0,711.0,793.0,851.0,971.0,431
1776295.9131,5881466.7813,02 - Auckland,1N,461,11.0299997329712,SH1 Mill Rd On Ramp SB,Ramp,Continuous,ATMS (Dual Loop),,01N30471,Regional Continuous,9.2,5916.0,5056.0,5886.0,6162.0,6249.0,432
1776928.8137,5880460.8965,02 - Auckland,1N,461,12.2799997329712,SH1 Beaver Rd On Ramp SB,Ramp,Non-Continuous,Dual Loop,60.0,01N30473,Regional Non-Continuous,8.9,70.0,25.0,39.0,37.0,45.0,433
1777529.0412,5879275.9331,02 - Auckland,1N,461,13.6199998855591,SH1 Nikau Rd On Ramp SB,Ramp,Non-Continuous,Dual Loop,51.0,01N30475,Regional Non-Continuous,19.5,437.0,225.0,266.0,254.0,277.0,434
1779035.3585,5877531.5891,02 - Auckland,1N,461,15.9300003051758,SH1 SH2 On Ramp SB,Ramp,Continuous,Dual Loop,366.0,01N30477,Regional Continuous,8.6,1687.0,547.0,674.0,727.0,695.0,435
1747788.0059,5971484.4421,02 - Auckland,1N,363,0.569999992847443,P2W - SH1 Warkworth Link Rd NB,Ramp,Continuous,Dual Loop,353.0,01N35363,Regional Continuous,6.8,,,,7846.0,8054.0,436
1757636.1661,5919649.1541,02 - Auckland,1N,427,1.32000005245209,SH1 Port On Ramp SB (Link 01660002),Ramp,Continuous,ATMS (Dual Loop),171.0,01N36429,Regional Continuous,11.7,7694.0,7558.0,8220.0,8385.0,8437.0,437
1757650.167,5919648.1824,02 - Auckland,1N,427,1.32000005245209,SH1 Grafton Rd On Ramp SB,Ramp,Continuous,ATMS (Dual Loop),168.0,01N37429,Regional Continuous,1.9,2382.0,2727.0,2799.0,2800.0,2960.0,438
1757147.0481,5926113.6318,02 - Auckland,1N,414,6.19000005722046,SH1 Akoranga Bus Station On Ramp SB,Ramp,Continuous,Dual Loop,269.0,01N38420,Regional Continuous,92.0,460.0,410.0,357.0,421.0,462.0,439
1757314.2459,5919126.5451,02 - Auckland,1N,427,1.32000005245209,SH1 Grafton/Port On Ramp SB - Virtual,Ramp,Virtual,Virtual,,01N38429,Virtual,,10012.0,10285.0,11019.0,11185.0,11397.0,440
1757199.6398,5925822.7644,02 - Auckland,1N,414,6.71000003814697,SH1 Esmonde Rd Buslane On Ramp SB,Ramp,Continuous,Dual Loop,250.0,01N39420,Regional Continuous,69.5,240.0,104.0,127.0,155.0,141.0,441
1756235.9123,5924262.9316,02 - Auckland,1N,414,8.27000045776367,SH1 Northern Busway On Ramp SB,Ramp,Non-Continuous,Dual Loop,63.0,01N39422,Regional Non-Continuous,90.2,542.0,487.0,567.0,508.0,569.0,442
1747242.8523,5971597.2015,02 - Auckland,1N,363,0.5,P2W - SH1 Slip Lane - Sth of RAB to Nth of RAB NB,Ramp,Continuous,Dual Loop,355.0,01N40363,Regional Continuous,11.3,,,,5480.0,5703.0,443
1749618.341,5957141.9008,02 - Auckland,1N,363,16.8299999237061,P2W - SH1 Puhoi Off Ramp NB,Ramp,Continuous,Dual Loop,359.0,01N40380,Regional Continuous,7.9,,,,1298.0,1526.0,444
1748819.258,5949364.3888,02 - Auckland,1N,373,16.8999996185303,SH1 Orewa Off Ramp NB ,Ramp,Continuous,Dual Loop,311.0,01N40390,Regional Continuous,2.6,4476.0,4608.0,5373.0,5468.0,5461.0,445
1748653.1536,5948022.2394,02 - Auckland,1N,373,18.6299991607666,SH1 Millwater Off Ramp NB ,Ramp,Continuous,ATMS (Dual Loop),366.0,01N40392,Regional Continuous,3.5,4113.0,4572.0,4524.0,4865.0,4805.0,446
1748658.2882,5945141.6867,02 - Auckland,1N,398,0.319999992847443,SH1 Silverdale Off Ramp NB (N11),Ramp,Continuous,ATMS (Dual Loop),365.0,01N40398,Regional Continuous,6.0,13980.0,14406.0,16092.0,16573.0,16799.0,447
1748909.5214,5941706.7262,02 - Auckland,1N,398,4.05999994277954,SH1 Dairy Flat SC Off Ramp NB,Ramp,Continuous,Dual Loop,365.0,01N40402,Regional Continuous,11.5,2171.0,2113.0,1999.0,2529.0,2521.0,448
1753017.6732,5934711.2491,02 - Auckland,1N,398,12.3699998855591,SH1 Oteha Valley Rd Off Ramp NB (N10),Ramp,Continuous,ATMS (Dual Loop),363.0,01N40410,Regional Continuous,5.0,10299.0,10426.0,10480.0,13173.0,13528.0,449
1753419.3429,5932927.2826,02 - Auckland,1N,398,14.2299995422363,SH1 Greville Rd Off Ramp NB (N9),Ramp,Continuous,ATMS (Dual Loop),346.0,01N40412,Regional Continuous,5.5,17197.0,17284.0,19433.0,22899.0,23783.0,450
1754543.6565,5930789.8369,02 - Auckland,1N,414,0.740000009536743,SH1 Upper Harbour Hwy Off Ramp NB (N8),Ramp,Continuous,ATMS (Dual Loop),366.0,01N40414,Regional Continuous,5.7,13377.0,11990.0,13699.0,14435.0,15097.0,451
1755617.7101,5928776.251,02 - Auckland,1N,414,3.08999991416931,SH1 Tristram Ave Off Ramp NB (N7),Ramp,Continuous,ATMS (Dual Loop),365.0,01N40417,Regional Continuous,2.1,13714.0,12903.0,15724.0,14990.0,15478.0,452
1756479.3541,5926967.1886,02 - Auckland,1N,414,5.1100001335144,SH1 Northcote Rd Off Ramp NB (N6),Ramp,Continuous,ATMS (Dual Loop),366.0,01N40419,Regional Continuous,4.1,6595.0,7025.0,7183.0,7105.0,7172.0,453
1757062.2542,5925528.5086,02 - Auckland,1N,414,6.75,SH1 Esmonde Rd Off Ramp NB ,Ramp,Non-Continuous,Dual Loop,28.0,01N40420,Regional Non-Continuous,3.2,15166.0,14797.0,15791.0,17142.0,18166.0,454
1756221.8177,5924309.8987,02 - Auckland,1N,414,8.22000026702881,SH1 Onewa Rd Off Ramp NB ,Ramp,Non-Continuous,Dual Loop,51.0,01N40422,Regional Non-Continuous,4.4,11679.0,11406.0,13029.0,13212.0,12888.0,455
1756040.0191,5923728.5798,02 - Auckland,1N,414,8.85000038146973,SH1 Stafford Rd Off Ramp NB,Ramp,Non-Continuous,Dual Loop,52.0,01N40423,Regional Non-Continuous,2.1,2185.0,2267.0,2438.0,2459.0,2524.0,456
1756548.7786,5919387.9807,02 - Auckland,1N,427,0.259999990463257,SH1 Nelson St Off Ramp NB ,Ramp,Non-Continuous,SCATS,160.0,01N40427,Regional Non-Continuous,3.5,13136.0,13129.0,14264.0,16027.0,15611.0,457
1756907.7869,5919369.7062,02 - Auckland,1N,427,0.779999971389771,SH1 Northwestern Off Ramp NB (Link 01630003),Ramp,Continuous,SCATS,366.0,01N40428,Regional Continuous,3.5,17865.0,18247.0,20235.0,19869.0,20127.0,458
1757602.7812,5918354.1858,02 - Auckland,1N,427,1.96000003814697,SH1 Khyber Pass Off Ramp NB,Ramp,Continuous,Dual Loop,314.0,01N40430,Regional Continuous,1.2,9525.0,9289.0,10364.0,10485.0,10541.0,459
1759365.38,5916503.8589,02 - Auckland,1N,431,1.01999998092651,SH1 Market Rd Off Ramp NB,Ramp,Continuous,Dual Loop,287.0,01N40432,Regional Continuous,1.0,3850.0,4243.0,4881.0,4520.0,4582.0,460
1760271.735,5915800.7208,02 - Auckland,1N,431,2.29999995231628,SH1 Green Lane East Off Ramp NB,Ramp,Non-Continuous,Dual Loop,37.0,01N40433,Regional Non-Continuous,6.8,7955.0,7779.0,8543.0,8465.0,8067.0,461
1761592.0616,5914101.4604,02 - Auckland,1N,431,4.53999996185303,SH1 Ellerslie Panmure Hwy Off Ramp NB,Ramp,Non-Continuous,Dual Loop,48.0,01N40435,Regional Non-Continuous,5.9,6912.0,6723.0,7745.0,7812.0,8121.0,462
1764318.5778,5912276.9853,02 - Auckland,1N,431,7.8899998664856,SH1 Mt Wellington Hwy Off Ramp NB,Ramp,Non-Continuous,Dual Loop,60.0,01N40439,Regional Non-Continuous,6.4,16551.0,16779.0,17882.0,18277.0,18950.0,463
1765129.6203,5909721.6894,02 - Auckland,1N,431,10.289999961853,SH1 Princes St Off Ramp NB,Ramp,Non-Continuous,Dual Loop,64.0,01N40441,Regional Non-Continuous,4.8,8693.0,8967.0,9248.0,9778.0,10103.0,464
1765577.8327,5908595.6116,02 - Auckland,1N,431,11.8400001525879,SH1 Highbrook Dr Off Ramp NB,Ramp,Non-Continuous,Dual Loop,51.0,01N40443,Regional Non-Continuous,8.0,8242.0,8122.0,8517.0,8285.0,8988.0,465
1766123.8062,5907587.7175,02 - Auckland,1N,431,12.9799995422363,SH1 East Tamaki Rd Off Ramp NB,Ramp,Non-Continuous,Dual Loop,13.0,01N40444,Regional Non-Continuous,4.2,7849.0,7654.0,8125.0,8876.0,8713.0,466
1768363.4024,5903697.1885,02 - Auckland,1N,448,0.930000007152557,SH1 Gt South Rd / Southwestern Off Ramp NB - Virtual (exit 449A-B),Ramp,Virtual,Virtual,,01N40449,Virtual,,28886.0,30603.0,34305.0,36324.0,37267.0,467
1769866.4018,5899063.1261,02 - Auckland,1N,448,5.8899998664856,SH1 Takanini Off Ramp NB,Ramp,Continuous,Dual Loop,355.0,01N40454,Regional Continuous,5.9,6186.0,7240.0,7993.0,8363.0,8383.0,468
1771529.2505,5894990.2892,02 - Auckland,1N,448,10.3100004196167,SH1 Papakura Off Ramp NB,Ramp,Non-Continuous,Dual Loop,,01N40458,Regional Non-Continuous,5.8,3488.0,2763.0,4045.0,3202.0,3414.0,469
1772957.6042,5891148.9288,02 - Auckland,1N,461,0.330000013113022,SH1 Drury Off Ramp NB,Ramp,Continuous,Dual Loop,366.0,01N40462,Regional Continuous,12.3,2057.0,2987.0,4312.0,3029.0,3321.0,470
1775019.1998,5887167.682,02 - Auckland,1N,461,4.88000011444092,SH1 Ramarama Off Ramp NB,Ramp,Non-Continuous,Dual Loop,62.0,01N40465,Regional Non-Continuous,14.6,924.0,847.0,986.0,1110.0,1407.0,471
1776175.7363,5881558.5635,02 - Auckland,1N,461,10.8999996185303,SH1 Mill Rd Off Ramp NB,Ramp,Continuous,ATMS (Dual Loop),,01N40471,Regional Continuous,10.3,5094.0,4421.0,5190.0,6025.0,6461.0,472
1776985.0741,5880321.9923,02 - Auckland,1N,461,12.5,SH1 Beaver Rd Off Ramp NB,Ramp,Non-Continuous,Dual Loop,64.0,01N40473,Regional Non-Continuous,9.9,291.0,202.0,247.0,324.0,284.0,473
1777507.4237,5879067.8799,02 - Auckland,1N,461,13.8100004196167,SH1 Nikau Rd Off Ramp NB,Ramp,Non-Continuous,Dual Loop,47.0,01N40475,Regional Non-Continuous,14.7,177.0,198.0,216.0,246.0,278.0,474
1778799.0147,5877709.1672,02 - Auckland,1N,461,15.7299995422363,SH1 SH2 Off Ramp NB,Ramp,Continuous,Dual Loop,337.0,01N40477,Regional Continuous,9.6,622.0,588.0,706.0,797.0,770.0,475
1747525.6542,5971662.8227,02 - Auckland,1N,363,0.46000000834465,P2W - SH1 Warkworth Link Rd SB,Ramp,Continuous,Dual Loop,357.0,01N45363,Regional Continuous,5.8,,,,7950.0,7995.0,476
1757249.7493,5918879.4344,02 - Auckland,1N,427,1.44000005722046,SH1 Symonds St Off Ramp NB,Ramp,Continuous,SCATS,275.0,01N45429,Regional Continuous,3.6,6900.0,6900.0,3957.0,4151.0,4267.0,477
1757579.1464,5919661.038,02 - Auckland,1N,427,1.44000005722046,SH1 Port Off Ramp NB (Link 01650002),Ramp,Continuous,ATMS (Dual Loop),,01N46429,Regional Continuous,15.8,5227.0,4811.0,5735.0,5636.0,5777.0,478
1757249.7493,5918879.4344,02 - Auckland,1N,427,1.44000005722046,SH1 Wellesley St Off Ramp NB,Ramp,Continuous,ATMS (Dual Loop),,01N47429,Regional Continuous,1.0,3948.0,3728.0,6133.0,6200.0,6400.0,479
1757408.5449,5918974.747,02 - Auckland,1N,427,1.44000005722046,SH1 Symonds/Wellesley/Port Off Ramp NB - Virtual,Ramp,Virtual,Virtual,,01N48429,Virtual,,16075.0,15439.0,15825.0,15987.0,16444.0,480
1768243.13,5903324.9568,02 - Auckland,1N,448,0.930000007152557,SH1 Gt South Rd Off Ramp NB (exit 449A),Ramp,Non-Continuous,Dual Loop,33.0,01N48449,Regional Non-Continuous,6.7,7402.0,8318.0,8500.0,8938.0,8997.0,481
1757275.3237,5919089.4695,02 - Auckland,1N,427,1.44000005722046,SH1 Wellesley/Port Off Ramp NB - Virtual,Ramp,Virtual,Virtual,,01N49429,Virtual,,9175.0,8539.0,11868.0,11836.0,12177.0,482
1768166.2107,5904307.7952,02 - Auckland,1N,448,0.930000007152557,SH1 Southwestern Off Ramp NB (exit 449B) (Link 02010000),Ramp,Continuous,ATMS (Dual Loop),362.0,01N49449,Regional Continuous,9.0,21484.0,22285.0,25805.0,27386.0,28270.0,483
1748936.1278,5949883.5595,02 - Auckland,1N,373,16.3400001525879,SH1 Orewa On Ramp NB ,Ramp,Continuous,ATMS (Dual Loop),,01N50390,Regional Continuous,8.2,640.0,630.0,711.0,1078.0,1141.0,484
1748665.2866,5945612.6308,02 - Auckland,1N,373,20.7299995422363,SH1 Silverdale On Ramp NB,Ramp,Continuous,Dual Loop,363.0,01N50398,Regional Continuous,5.9,3372.0,3418.0,3923.0,3940.0,4173.0,485
1748909.5214,5941706.7262,02 - Auckland,1N,398,3.44000005722046,SH1 Dairy Flat SC On Ramp NB - Virtual,Ramp,Virtual,Virtual,,01N50402,Virtual,,2171.0,2113.0,1999.0,2529.0,2521.0,486
1752770.486,5935293.6676,02 - Auckland,1N,398,11.6499996185303,SH1 Oteha Valley Rd On Ramp NB,Ramp,Non-Continuous,Dual Loop,51.0,01N50410,Regional Non-Continuous,3.1,4821.0,5132.0,5677.0,5282.0,5092.0,487
1753366.0123,5933089.1542,02 - Auckland,1N,398,13.9700002670288,SH1 Greville Rd On Ramp NB,Ramp,Continuous,ATMS (Dual Loop),357.0,01N50412,Regional Continuous,6.0,3004.0,2965.0,3206.0,3755.0,3743.0,488
1753122.9259,5931215.8559,02 - Auckland,1N,398,15.2299995422363,SH1 SH18 Link On Ramp NB (Link 01840001),Ramp,Continuous,ATMS (Dual Loop),360.0,01N50413,Regional Continuous,4.1,,,,13299.0,14882.0,489
1753849.8038,5931719.305,02 - Auckland,1N,398,15.6000003814697,SH1 Upper Harbour Hwy On Ramp NB,Ramp,Continuous,ATMS (Dual Loop),360.0,01N50414,Regional Continuous,5.1,13936.0,12611.0,13090.0,5785.0,5918.0,490
1755421.7665,5929242.8027,02 - Auckland,1N,414,2.5699999332428,SH1 Tristram Ave On Ramp NB,Ramp,Non-Continuous,Dual Loop,48.0,01N50417,Regional Non-Continuous,2.0,7348.0,7331.0,7870.0,8127.0,8493.0,491
1756282.5197,5927381.7473,02 - Auckland,1N,414,4.61999988555908,SH1 Northcote Rd On Ramp NB,Ramp,Non-Continuous,Dual Loop,51.0,01N50419,Regional Non-Continuous,1.5,8788.0,8932.0,9485.0,10128.0,10564.0,492
1757107.3407,5925972.5626,02 - Auckland,1N,414,6.09999990463257,SH1 Esmonde Rd On Ramp NB,Ramp,Non-Continuous,Dual Loop,47.0,01N50420,Regional Non-Continuous,3.2,5025.0,4744.0,5993.0,6115.0,6277.0,493
1756261.3323,5924545.9584,02 - Auckland,1N,414,7.76999998092651,SH1 Onewa Rd On Ramp NB,Ramp,Non-Continuous,Dual Loop,61.0,01N50422,Regional Non-Continuous,1.8,4558.0,4608.0,5162.0,5137.0,5225.0,494
1755259.0268,5921791.1669,02 - Auckland,1N,414,10.960000038147,SH1 Curran St On Ramp NB,Ramp,Non-Continuous,ATMS (Dual Loop),63.0,01N50425,Regional Non-Continuous,1.8,6349.0,6162.0,6544.0,6351.0,6483.0,495
1756070.4867,5921035.8765,02 - Auckland,1N,414,12.1700000762939,SH1 Fanshawe St On Ramp NB,Ramp,Continuous,SCATS,355.0,01N50426,Regional Continuous,6.6,10410.0,9860.0,10402.0,11227.0,11044.0,496
1756418.3074,5920121.6569,02 - Auckland,1N,414,13.1700000762939,SH1 Wellington St On Ramp NB,Ramp,Non-Continuous,Dual Loop,37.0,01N50427,Regional Non-Continuous,1.1,5239.0,5149.0,6103.0,5991.0,5954.0,497
